parent_gem_entity_id,parent,parent_registration_country,parent_headquarters_country,project,share,ownership_path,immediate_project_owner,immediate_project_owner_gem_entity_id,tracker,status,capacity_bo_ed,project_id,capacity_boed_raw,share_numeric,share_missing,capacity_missing_or_placeholder,capacity_boed_numeric,exact_duplicate_flag,exact_duplicate_group_size,parent_entity_id_missing,parent_entity_id_matched,imm_owner_entity_id_missing,imm_owner_entity_id_matched
E100001000094,Government of Russia,Russia,Russia,Novoportovskoye-Novy Port Oil Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Novoportovskoye-Novy Port Oil Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,12049.32,P7256,12049.32,38.37,FALSE,FALSE,12049.32,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Novoportovskoye-Novy Port Oil Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Novoportovskoye-Novy Port Oil Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,158649.32,P7263,158649.32,38.37,FALSE,FALSE,158649.32,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Kiengop-Naberezhnye Chelny Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Kiengop-Naberezhnye Chelny Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,128526.03,P2344,128526.03,78.55,FALSE,FALSE,128526.03,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Chayvo-De-Kastri Oil Pipeline,4.6500000000000004,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Rosneftegaz JSC [100.0%] -> Rosneft PJSC [40.4%] -> Sakhalinmorneftegaz-Shelf JSC [100.0%] -> Chayvo-De-Kastri Oil Pipeline [11.5%],Sakhalinmorneftegaz-Shelf JSC,E100001015368,Global Oil Infrastructure Tracker,operating,240986.3,P3678,240986.3,4.65,FALSE,FALSE,240986.3,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Chayvo-De-Kastri Oil Pipeline,4.6500000000000004,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Rosneftegaz JSC [100.0%] -> Rosneft PJSC [40.4%] -> Sakhalinmorneftegaz-Shelf JSC [100.0%] -> Chayvo-De-Kastri Oil Pipeline [11.5%],Sakhalinmorneftegaz-Shelf JSC,E100001015368,Global Oil Infrastructure Tracker,operating,--,P3720,--,4.65,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Chayvo-De-Kastri Oil Pipeline,4.6500000000000004,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Rosneftegaz JSC [100.0%] -> Rosneft PJSC [40.4%] -> Sakhalinmorneftegaz-Shelf JSC [100.0%] -> Chayvo-De-Kastri Oil Pipeline [11.5%],Sakhalinmorneftegaz-Shelf JSC,E100001015368,Global Oil Infrastructure Tracker,operating,--,P3721,--,4.65,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Khancheyskoye-East-Tarkosalinskoye-Purovsk Condensate Pipeline,3.84,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Novatek PJSC [10.0%] -> Khancheyskoye-East-Tarkosalinskoye-Purovsk Condensate Pipeline [100.0%],Novatek PJSC,E100000152472,Global Oil Infrastructure Tracker,operating,24098.63,P6129,24098.63,3.84,FALSE,FALSE,24098.63,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Khancheyskoye-East-Tarkosalinskoye-Purovsk Condensate Pipeline,3.84,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Novatek PJSC [10.0%] -> Khancheyskoye-East-Tarkosalinskoye-Purovsk Condensate Pipeline [100.0%],Novatek PJSC,E100000152472,Global Oil Infrastructure Tracker,operating,48197.26,P6130,48197.26,3.84,FALSE,FALSE,48197.26,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Malgobek-Tikhoretsk Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Chernomortransneft JSC [100.0%] -> Malgobek-Tikhoretsk Oil Pipeline [100.0%],Chernomortransneft JSC,E100001014431,Global Oil Infrastructure Tracker,operating,176723.29,P2338,176723.29,78.55,FALSE,FALSE,176723.29,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Kaltasy-Ufa 2 Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Kaltasy-Ufa 2 Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,136558.9,P2317,136558.9,78.55,FALSE,FALSE,136558.9,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Orenburg-Shkapovo-Tuymazy Product Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Orenburg-Shkapovo-Tuymazy Product Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,5422.19,P6117,5422.19,38.37,FALSE,FALSE,5422.19,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Orenburg-Shkapovo-Tuymazy Product Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Orenburg-Shkapovo-Tuymazy Product Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,--,P6118,--,38.37,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Rostock-Schwedt Oil Pipeline,15.15,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Rosneftegaz JSC [100.0%] -> Rosneft PJSC [40.4%] -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Rostock-Schwedt Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,140000,P0677,140000,15.15,FALSE,FALSE,140000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Rostock-Schwedt Oil Pipeline,15.15,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Rosneftegaz JSC [100.0%] -> Rosneft PJSC [40.4%] -> Rosneft Deutschland GmbH [100.0%] -> PCK Raffinerie GmbH [37.5%] -> Rostock-Schwedt Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,proposed,--,P6331,--,15.15,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,"Almetyevsk-Aznakaevo I, II Oil Pipeline",78.55,"Government of Russia  -> Transneft PJSC [78.55%] -> Almetyevsk-Aznakaevo I, II Oil Pipeline [100.0%]",Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,--,P2280,--,78.55,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Surgut-Gorky-Polotsk Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Surgut-Gorky-Polotsk Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,1204931.51,P2428,1204931.51,78.55,FALSE,FALSE,1204931.51,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Subhankulovo-Shkapovo Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Subhankulovo-Shkapovo Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,80328.77,P2427,80328.77,78.55,FALSE,FALSE,80328.77,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Pokrovka-Krotovka Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Pokrovka-Krotovka Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,120493.15,P2374,120493.15,78.55,FALSE,FALSE,120493.15,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Alexandrovskoe-Anzhero-Sudzhensk Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Alexandrovskoe-Anzhero-Sudzhensk Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,1164767.12,P2279,1164767.12,78.55,FALSE,FALSE,1164767.12,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Tuymazy-Ufa Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Tuymazy-Ufa Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,64263.01,P2436,64263.01,78.55,FALSE,FALSE,64263.01,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Tuymazy-Ufa Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Tuymazy-Ufa Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,--,P5172,--,78.55,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Tuymazy-Ufa Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Tuymazy-Ufa Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,166682.19,P5173,166682.19,78.55,FALSE,FALSE,166682.19,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Pechoro-Kozhvniskoye-Zapadny Soplesk Condensate Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Pechoro-Kozhvniskoye-Zapadny Soplesk Condensate Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,--,P6112,--,38.37,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Kholmogory-Western Surgut Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Kholmogory-Western Surgut Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,365495.89,P2325,365495.89,78.55,FALSE,FALSE,365495.89,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Bavly-Kuibyshev Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Bavly-Kuibyshev Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,--,P2284,--,78.55,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Orenburg-Salavat-Ufa Condensate Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Orenburg-Salavat-Ufa Condensate Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,--,P6115,--,38.37,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Orenburg-Salavat-Ufa Condensate Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Orenburg-Salavat-Ufa Condensate Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,--,P6116,--,38.37,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Badra-PS-2 Oil Pipeline,,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Gazprom Neft PJSC [unknown %] -> Badra-PS-2 Oil Pipeline [100.0%],Gazprom Neft PJSC,E100001011300,Global Oil Infrastructure Tracker,operating,204000,P0575,204000,,TRUE,FALSE,204000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Badra-PS-2 Oil Pipeline,,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Gazprom Neft PJSC [unknown %] -> Badra-PS-2 Oil Pipeline [100.0%],Gazprom Neft PJSC,E100001011300,Global Oil Infrastructure Tracker,operating,--,P5289,--,,TRUE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Al-Ahdab–Tuba Oil Pipeline,,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Gazprom Neft PJSC [unknown %] -> Al-Ahdab–Tuba Oil Pipeline [100.0%],Gazprom Neft PJSC,E100001011300,Global Oil Infrastructure Tracker,operating,45000,P5286,45000,,TRUE,FALSE,45000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Al-Ahdab–Tuba Oil Pipeline,,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Gazprom Neft PJSC [unknown %] -> Al-Ahdab–Tuba Oil Pipeline [100.0%],Gazprom Neft PJSC,E100001011300,Global Oil Infrastructure Tracker,operating,45000,P5288,45000,,TRUE,FALSE,45000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Skovorodino-Mohe Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Skovorodino-Mohe Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,602465.75,P5174,602465.75,78.55,FALSE,FALSE,602465.75,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Zapolyarye-Purpe Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Zapolyarye-Purpe Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,903698.63,P0661,903698.63,78.55,FALSE,FALSE,903698.63,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Chernushka-Kaltasy Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Chernushka-Kaltasy Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,44180.82,P2295,44180.82,78.55,FALSE,FALSE,44180.82,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Usa-Ukhta Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Usa-Ukhta Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,487997.26,P2444,487997.26,78.55,FALSE,FALSE,487997.26,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Bovanenkovo-Kharasavey Condensate Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Bovanenkovo-Kharasavey Condensate Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,--,P7267,--,38.37,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Salavat-Orsk Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Salavat-Orsk Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,102419.18,P2382,102419.18,78.55,FALSE,FALSE,102419.18,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Chekmagush-Aznakaevo Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Chekmagush-Aznakaevo Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,--,P2294,--,78.55,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Novovelichkovskaya-Krasnodar Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Chernomortransneft JSC [100.0%] -> Novovelichkovskaya-Krasnodar Oil Pipeline [100.0%],Chernomortransneft JSC,E100001014431,Global Oil Infrastructure Tracker,operating,90369.86,P2359,90369.86,78.55,FALSE,FALSE,90369.86,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Gorky-Ryazan Oil Pipeline,,Government of Russia  -> Transneft PJSC [78.55%] -> Gorky-Ryazan Oil Pipeline [unknown %],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,190780.82,P6163,190780.82,,TRUE,FALSE,190780.82,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Purpe-Samotlor Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Purpe-Samotlor Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,903698.63,P0657,903698.63,78.55,FALSE,FALSE,903698.63,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Shkapovo-Salavat Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Shkapovo-Salavat Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,140575.34,P2389,140575.34,78.55,FALSE,FALSE,140575.34,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Almetyevsk-Kuibyshev Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Almetyevsk-Kuibyshev Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,377545.21,P2281,377545.21,78.55,FALSE,FALSE,377545.21,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Almetyevsk-Kuibyshev Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Almetyevsk-Kuibyshev Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,377545.21,P7213,377545.21,78.55,FALSE,FALSE,377545.21,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,North-West Oil Pipeline Network,6.81,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Rosneftegaz JSC [100.0%] -> Rosneft PJSC [40.4%] -> Ruhr Oel GmbH [50.0%] -> Nord-West Oelleitung GmbH [33.7%] -> North-West Oil Pipeline Network [100.0%],Nord-West Oelleitung GmbH,E100001015564,Global Oil Infrastructure Tracker,operating,161000,P0673,161000,6.81,FALSE,FALSE,161000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,North-West Oil Pipeline Network,6.81,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Rosneftegaz JSC [100.0%] -> Rosneft PJSC [40.4%] -> Ruhr Oel GmbH [50.0%] -> Nord-West Oelleitung GmbH [33.7%] -> North-West Oil Pipeline Network [100.0%],Nord-West Oelleitung GmbH,E100001015564,Global Oil Infrastructure Tracker,operating,328000,P3102,328000,6.81,FALSE,FALSE,328000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Kovykta-Okunaiskii Condensate Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Kovykta-Okunaiskii Condensate Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,15101.81,P6155,15101.81,38.37,FALSE,FALSE,15101.81,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Urengoy-Purpe Oil and Condensate Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Urengoy-Purpe Oil and Condensate Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,100410.96,P6085,100410.96,38.37,FALSE,FALSE,100410.96,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,East Tazovskoye-North Russkoye Condensate Pipeline,3.84,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Novatek PJSC [10.0%] -> East Tazovskoye-North Russkoye Condensate Pipeline [100.0%],Novatek PJSC,E100000152472,Global Oil Infrastructure Tracker,operating,--,P6159,--,3.84,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Vatiegan-April Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Vatiegan-April Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,162665.75,P2448,162665.75,78.55,FALSE,FALSE,162665.75,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Zapadny Soplesk-Vuktyl Condensate Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Zapadny Soplesk-Vuktyl Condensate Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,6426.3,P6109,6426.3,38.37,FALSE,FALSE,6426.3,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Kharbeyskoye Field Condensate Pipeline,3.84,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Novatek PJSC [10.0%] -> Kharbeyskoye Field Condensate Pipeline [100.0%],Novatek PJSC,E100000152472,Global Oil Infrastructure Tracker,operating,12049.32,P6140,12049.32,3.84,FALSE,FALSE,12049.32,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Serbia-Hungary Oil Pipeline,,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Naftna Industrija Srbije AD [11.3%] -> Serbia-Hungary Oil Pipeline [unknown %],Naftna Industrija Srbije AD,E100000121263,Global Oil Infrastructure Tracker,proposed,80328.77,P5154,80328.77,,TRUE,FALSE,80328.77,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Kholmogory-Klin Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Kholmogory-Klin Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,1506164.38,P2324,1506164.38,78.55,FALSE,FALSE,1506164.38,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Igolsko-Talovoe-Parabel Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Igolsko-Talovoe-Parabel Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,722958.9,P2314,722958.9,78.55,FALSE,FALSE,722958.9,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Kaltasy-Samara Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Kaltasy-Samara Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,377545.21,P2316,377545.21,78.55,FALSE,FALSE,377545.21,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Tikhoretsk-Tuapse 1 Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Tikhoretsk-Tuapse 1 Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,100410.96,P5127,100410.96,78.55,FALSE,FALSE,100410.96,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Orenburg-Kazan Ethane Pipeline,38.369999999999997,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Orenburg-Kazan Ethane Pipeline [100.0%],Gazprom PJSC,E100000001492,Global Oil Infrastructure Tracker,operating,15061.64,P6111,15061.64,38.37,FALSE,FALSE,15061.64,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Kuleshovka-Kuibyshev Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Kuleshovka-Kuibyshev Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,130534.25,P2333,130534.25,78.55,FALSE,FALSE,130534.25,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Suzun–Vankor Oil Pipeline,,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Rosneftegaz JSC [100.0%] -> Rosneft PJSC [40.4%] -> Vankorneft JSC [unknown %] -> Suzun–Vankor Oil Pipeline [100.0%],Vankorneft JSC,E100001016002,Global Oil Infrastructure Tracker,operating,--,P3708,--,,TRUE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Nizhnevartovsk-Kurgan-Kuibyshev Oil Pipeline,78.55,Government of Russia  -> Transneft PJSC [78.55%] -> Nizhnevartovsk-Kurgan-Kuibyshev Oil Pipeline [100.0%],Transneft PJSC,E100001014432,Global Oil Infrastructure Tracker,operating,1807397.26,P2349,1807397.26,78.55,FALSE,FALSE,1807397.26,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Termokarstovoye-East-Tarkosalinskoye Condensate Pipeline,3.84,Government of Russia  -> Federal Agency for State Property Management (Russia)  [100.0%] -> Gazprom PJSC [38.37%] -> Novatek PJSC [10.0%] -> Termokarstovoye-East-Tarkosalinskoye Condensate Pipeline [100.0%],Novatek PJSC,E100000152472,Global Oil Infrastructure Tracker,operating,16065.75,P6158,16065.75,3.84,FALSE,FALSE,16065.75,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100001000094,Government of Russia,Russia,Russia,Grozny-Tuapse pipeline,100,Government of Russia  -> Grozny-Tuapse pipeline [100.0%],Government of Russia,E100001000094,Global Oil Infrastructure Tracker,retired,30123.29,P0655,30123.29,100,FALSE,FALSE,30123.29,FALSE,1,FALSE,TRUE,FALSE,TRUE
