parent_gem_entity_id,parent,immediate_project_owner_gem_entity_id,immediate_project_owner,ownership_path_records
E100001015700,National Bank of Pakistan,E100001015693,Pak-Arab Pipeline Co Ltd,1
E100001015702,State Life Insurance Corporation of Pakistan Ltd,E100001015693,Pak-Arab Pipeline Co Ltd,1
E100001015743,Srbijagas JP,E100001015743,Srbijagas JP,1
E100001015759,Ministry of Energy and Mining (Sudan),E100001015759,Ministry of Energy and Mining (Sudan),1
E100001015800,Royal Trust Corporation of Canada,E100001014357,CNR International (UK) Ltd,1
E100001015831,NIC Holding Corp,E100001015830,Petroterminal de Panama SA,1
E100001015833,Blackrock Advisors LLC,E100000000645,Japan Petroleum Exploration Co,1
E100001015833,Blackrock Advisors LLC,E100000000975,Iberdrola SA,1
E100001015833,Blackrock Advisors LLC,E100000001247,KKR & Co. Inc,1
E100001015833,Blackrock Advisors LLC,E100000137427,Woodside Energy Ltd,1
E100001015833,Blackrock Advisors LLC,E100001014264,Tesoro High Plains Pipeline Company LLC,1
E100001015833,Blackrock Advisors LLC,E100001014266,Baku-Tbilisi-Ceyhan Pipeline Co,1
E100001015833,Blackrock Advisors LLC,E100001014305,Brae Group,1
E100001015833,Blackrock Advisors LLC,E100001014343,CEPSA Colombia SA,1
E100001015833,Blackrock Advisors LLC,E100001014499,ConocoPhillips Alaska Inc,1
E100001015833,Blackrock Advisors LLC,E100001014500,ConocoPhillips Skandinavia AS,1
E100001015833,Blackrock Advisors LLC,E100001014501,ConocoPhillips Transportation Alaska Inc,1
E100001015833,Blackrock Advisors LLC,E100001014529,Hellenic Gas Transmission System Operator SA,1
E100001015833,Blackrock Advisors LLC,E100001014572,Delek US Holdings Inc,1
E100001015833,Blackrock Advisors LLC,E100001014627,East African Crude Oil Pipeline Ltd,1
E100001015833,Blackrock Advisors LLC,E100001014673,Endymion Oil Pipeline Company LLC,1
E100001015833,Blackrock Advisors LLC,E100001014703,APA Ethane Pty Ltd,1
E100001015833,Blackrock Advisors LLC,E100001014728,ExxonMobil Pipeline Co,1
E100001015833,Blackrock Advisors LLC,E100001014854,Gibson Energy Inc,1
E100001015833,Blackrock Advisors LLC,E100001014873,Grand Mesa Pipeline LLC,1
E100001015833,Blackrock Advisors LLC,E100001014875,Gray Oak Pipeline LLC,1
E100001015833,Blackrock Advisors LLC,E100001015011,Hiland Crude LLC,1
E100001015833,Blackrock Advisors LLC,E100001015053,Illinois Extension Pipeline Company LLC,1
E100001015833,Blackrock Advisors LLC,E100001015112,Iron Horse Pipeline LLC,1
E100001015833,Blackrock Advisors LLC,E100001015113,Powder River Gateway LLC,1
E100001015833,Blackrock Advisors LLC,E100001015210,LOCAP LLC,1
E100001015833,Blackrock Advisors LLC,E100001015211,LOOP LLC,1
E100001015833,Blackrock Advisors LLC,E100001015260,Kinder Morgan Crude & Condensate LLC,1
E100001015833,Blackrock Advisors LLC,E100001015282,Kinder Morgan Freedom Pipeline LLC,1
E100001015833,Blackrock Advisors LLC,E100001015288,Mardi Gras Transportation System Co LLC,1
E100001015833,Blackrock Advisors LLC,E100001015289,Mars Oil Pipeline Company LLC,1
E100001015833,Blackrock Advisors LLC,E100001015294,Medallion Pipeline Company LLC,1
E100001015833,Blackrock Advisors LLC,E100001015327,Mobil Exploration Norway Inc,1
E100001015833,Blackrock Advisors LLC,E100001015384,Seahorse Pipeline LLC,1
E100001015833,Blackrock Advisors LLC,E100001015405,Norilsktransgaz JSC,1
E100001015833,Blackrock Advisors LLC,E100001015520,NES Midstream LLC,1
E100001015833,Blackrock Advisors LLC,E100001015667,PBF Logistics LP,1
E100001015833,Blackrock Advisors LLC,E100001015668,PEL 91,1
E100001015833,Blackrock Advisors LLC,E100001015672,PNG LNG Inc,1
E100001015833,Blackrock Advisors LLC,E100001015806,Transportadora de Gas del Perú SA,1
E100001015833,Blackrock Advisors LLC,E100001015844,Pilgrim Pipelines Holdings LLC,1
E100001015833,Blackrock Advisors LLC,E100001015858,Products (SE) Pipe Line Corp,1
E100001015833,Blackrock Advisors LLC,E100001015869,Point Thomson Export Pipeline LLC,1
E100001015833,Blackrock Advisors LLC,E100001015911,TotalEnergies E&P UK Ltd,1
E100001015833,Blackrock Advisors LLC,E100001015912,Proteus Oil Pipeline Company LLC,1
E100001015833,Blackrock Advisors LLC,E100001015918,TotalEnergies EP Nigeria Ltd,1
E100001015833,Blackrock Advisors LLC,E100001015998,Unocal Argentina Ltda,1
E100001015833,Blackrock Advisors LLC,E100001016002,Vankorneft JSC,1
E100001015833,Blackrock Advisors LLC,E100001016003,Verkhnechonskneftegaz JSC,1
E100001015833,Blackrock Advisors LLC,E100001016013,W.A.G. Pipeline Pty Ltd,1
E100001015833,Blackrock Advisors LLC,E100002001388,Black Lake Pipeline Co,1
E100001015833,Blackrock Advisors LLC,E100002004063,Chevron Phillips Chemical Company LLC,1
E100001015833,Blackrock Advisors LLC,E100002004327,Liquigas Ltd,1
E100001015833,Blackrock Advisors LLC,E100002004332,Compañía Mega SA,1
E100001015833,Blackrock Advisors LLC,E100002004369,Navigator Borger Express LLC,1
E100001015833,Blackrock Advisors LLC,E100002004383,OneOK NGL Pipeline LLC,1
E100001015833,Blackrock Advisors LLC,E100002004435,Phillips 66 Pipeline LLC,1
E100001015833,Blackrock Advisors LLC,E100002004459,Seadrift Pipeline LLC,1
E100001015833,Blackrock Advisors LLC,E100002004494,Skelly-Belvieu Pipeline Company LLC,1
E100001015849,Technoexportstroy EAD,E100001015849,Technoexportstroy EAD,1
E100001015850,Plains GP Holdings LP,E100001014362,Caddo Pipeline LLC,1
E100001015850,Plains GP Holdings LP,E100001014523,Cushing Connect Pipeline & Terminal LLC,1
E100001015850,Plains GP Holdings LP,E100001015855,Plains Midstream Canada ULC,1
E100001015850,Plains GP Holdings LP,E100002010851,Pacific Pipeline System LLC,1
E100001015852,Tortoise Capital Advisors LLC,E100001014362,Caddo Pipeline LLC,1
E100001015852,Tortoise Capital Advisors LLC,E100001014523,Cushing Connect Pipeline & Terminal LLC,1
E100001015852,Tortoise Capital Advisors LLC,E100001015855,Plains Midstream Canada ULC,1
E100001015852,Tortoise Capital Advisors LLC,E100002010851,Pacific Pipeline System LLC,1
E100001015866,Willow Tree SARL,E100001014721,ExxonMobil Exploration Argentina SRL,1
E100001015867,Century Holdings SARL,E100001014721,ExxonMobil Exploration Argentina SRL,1
E100001015868,Endurance Corporation SARL,E100001014721,ExxonMobil Exploration Argentina SRL,1
E100001015870,Hilcorp Energy Co,E100001014510,Cook Inlet Pipeline Co,1
E100001015870,Hilcorp Energy Co,E100001014947,Harvest Alaska LLC,1
E100001015870,Hilcorp Energy Co,E100001015869,Point Thomson Export Pipeline LLC,1
E100001015876,Mantucket Capital Management Corp,E100001015875,TexStar Midstream Logistics LP,1
E100001015969,Transnet SOC Ltd,E100001015969,Transnet SOC Ltd,1
E100001015988,BP Russian Investments Ltd,E100001016002,Vankorneft JSC,1
E100001015988,BP Russian Investments Ltd,E100001016003,Verkhnechonskneftegaz JSC,1
E100001015989,QH Oil Investments LLC,E100001016002,Vankorneft JSC,1
E100001015989,QH Oil Investments LLC,E100001016003,Verkhnechonskneftegaz JSC,1
E100001015991,National Settlement Depository JSC,E100001016002,Vankorneft JSC,1
E100001015991,National Settlement Depository JSC,E100001016003,Verkhnechonskneftegaz JSC,1
E100001015992,RN-NeftKapitalInvest LLC,E100001016002,Vankorneft JSC,1
E100001015992,RN-NeftKapitalInvest LLC,E100001016003,Verkhnechonskneftegaz JSC,1
E100001015999,Uzbekneftegaz JSC,E100001015999,Uzbekneftegaz JSC,1
E100001016083,Woodside Energy Group Ltd,E100000137427,Woodside Energy Ltd,1
E100001016125,Mitsubishi UFJ Trust and Banking Corp,E100000000645,Japan Petroleum Exploration Co,1
E100001016126,The Norinchukin Trust & Banking Co Ltd,E100000000645,Japan Petroleum Exploration Co,1
E100001016255,Sumitomo Mitsui Trust Group,E100000000645,Japan Petroleum Exploration Co,1
E100001016256,Resona Bank Ltd,E100000000645,Japan Petroleum Exploration Co,1
E100001016257,Asahi Mutual Life Insurance Co,E100000000645,Japan Petroleum Exploration Co,1
E100001016340,Adani Tradeline Pvt Ltd,E100002001297,Adani Ports and Special Economic Zone Ltd,1
E100001016341,Flourishing Trade And Investment Ltd,E100002001297,Adani Ports and Special Economic Zone Ltd,1
E100001016342,Emerging Market Investment DMCC,E100002001297,Adani Ports and Special Economic Zone Ltd,1
E100001016377,AustralianSuper Pty Ltd,E100000000019,Origin Energy Ltd,1
E100001016377,AustralianSuper Pty Ltd,E100000137427,Woodside Energy Ltd,1
E100001016380,Citigroup Pty Ltd,E100000000019,Origin Energy Ltd,1
E100001016380,Citigroup Pty Ltd,E100000137427,Woodside Energy Ltd,1
E100001016380,Citigroup Pty Ltd,E100001014703,APA Ethane Pty Ltd,1
E100001016380,Citigroup Pty Ltd,E100001015668,PEL 91,1
E100001016380,Citigroup Pty Ltd,E100001015672,PNG LNG Inc,1
E100001016380,Citigroup Pty Ltd,E100001016013,W.A.G. Pipeline Pty Ltd,1
E100001016390,HSBC Bank Australia Ltd,E100000137427,Woodside Energy Ltd,1
E100001016390,HSBC Bank Australia Ltd,E100001014703,APA Ethane Pty Ltd,1
E100001016390,HSBC Bank Australia Ltd,E100001015668,PEL 91,1
E100001016390,HSBC Bank Australia Ltd,E100001015672,PNG LNG Inc,1
E100001016390,HSBC Bank Australia Ltd,E100001016013,W.A.G. Pipeline Pty Ltd,1
E100001016398,M&G PLC,E100001014854,Gibson Energy Inc,1
E100001016492,Norinchukin Bank,E100000000645,Japan Petroleum Exploration Co,1
E100001016498,Mitsubishi UFJ Financial Group Inc,E100000000645,Japan Petroleum Exploration Co,1
E100001016577,NN Group NV,E100002004375,ORLEN Lietuva AB,1
E100001016645,T. Rowe Price Group Inc,E100001014399,Lotus Midstream Operations LLC,1
E100001016677,Government of Italy,E100001014266,Baku-Tbilisi-Ceyhan Pipeline Co,1
E100001016677,Government of Italy,E100001014436,Chevron North Sea Ltd,1
E100001016677,Government of Italy,E100001014529,Hellenic Gas Transmission System Operator SA,1
E100001016677,Government of Italy,E100001015527,Eni Energy Group Ltd,1
E100001016740,Government of Spain,E100001014529,Hellenic Gas Transmission System Operator SA,1
E100001016740,Government of Spain,E100001015806,Transportadora de Gas del Perú SA,1
E100001016771,Moscow Exchange MICEX-RTS PJSC,E100001016002,Vankorneft JSC,1
E100001016771,Moscow Exchange MICEX-RTS PJSC,E100001016003,Verkhnechonskneftegaz JSC,1
E100002000031,Dow Inc,E100002004332,Compañía Mega SA,1
E100002000031,Dow Inc,E100002004459,Seadrift Pipeline LLC,1
E100002000989,State Development Corporation VEB.RF,E100001016002,Vankorneft JSC,1
E100002000989,State Development Corporation VEB.RF,E100001016003,Verkhnechonskneftegaz JSC,1
E100002001293,Viva Energy Group Ltd,E100001016013,W.A.G. Pipeline Pty Ltd,1
E100002001297,Adani Ports and Special Economic Zone Ltd,E100002001297,Adani Ports and Special Economic Zone Ltd,1
E100002001399,Partners Value Investments LP,E100000000118,Inter Pipeline Ltd,1
E100002001399,Partners Value Investments LP,E100001014482,Cold Lake Pipeline LP,1
E100002001399,Partners Value Investments LP,E100001015596,Northstar Holdco Energy LLC,1
E100002001974,member/employee owned,E100000000019,Origin Energy Ltd,1
E100002001974,member/employee owned,E100000000118,Inter Pipeline Ltd,1
E100002001974,member/employee owned,E100000000645,Japan Petroleum Exploration Co,1
E100002001974,member/employee owned,E100000137427,Woodside Energy Ltd,1
E100002001974,member/employee owned,E100000149640,Savannah Energy PLC,1
E100002001974,member/employee owned,E100001014266,Baku-Tbilisi-Ceyhan Pipeline Co,1
E100002001974,member/employee owned,E100001014343,CEPSA Colombia SA,1
E100002001974,member/employee owned,E100001014399,Lotus Midstream Operations LLC,1
E100002001974,member/employee owned,E100001014482,Cold Lake Pipeline LP,1
E100002001974,member/employee owned,E100001014529,Hellenic Gas Transmission System Operator SA,1
E100002001974,member/employee owned,E100001014627,East African Crude Oil Pipeline Ltd,1
E100002001974,member/employee owned,E100001015405,Norilsktransgaz JSC,1
E100002001974,member/employee owned,E100001015596,Northstar Holdco Energy LLC,1
E100002001974,member/employee owned,E100001015911,TotalEnergies E&P UK Ltd,1
E100002001974,member/employee owned,E100001015918,TotalEnergies EP Nigeria Ltd,1
E100002003009,Norges Bank,E100001014305,Brae Group,1
E100002003400,M&G Fa Ltd,E100001014854,Gibson Energy Inc,1
E100002003401,M&G Group Ltd,E100001014854,Gibson Energy Inc,1
E100002003402,M&G Group Regulated Entity Holding Company Ltd,E100001014854,Gibson Energy Inc,1
E100002003405,Kingdom Holding Co,E100001014854,Gibson Energy Inc,1
E100002003407,Silchester International Investors LLP,E100001014854,Gibson Energy Inc,1
E100002004292,Dimensional Holdings LLC,E100001014572,Delek US Holdings Inc,1
E100002004292,Dimensional Holdings LLC,E100001015667,PBF Logistics LP,1
E100002004294,Dimensional Holdings Inc,E100001014572,Delek US Holdings Inc,1
E100002004294,Dimensional Holdings Inc,E100001015667,PBF Logistics LP,1
E100002004300,Brookfield Asset Management Ltd,E100001015596,Northstar Holdco Energy LLC,1
E100002004308,Publigaz SA,E100001014529,Hellenic Gas Transmission System Operator SA,1
E100002004326,Libyan Investment Authority,E100002004326,Libyan Investment Authority,1
E100002004330,Vector Ltd,E100002004327,Liquigas Ltd,1
E100002004378,State Street Global Advisors Inc,E100001015672,PNG LNG Inc,1
E100002004428,Zenith Energy U.S. GP LLC,E100001015120,JBBR Pipeline LLC,1
E100002004449,Hidrocarburos Del Norte SL,E100002004444,Refinor SA,1
E100002004454,API Holding SpA,E100002004453,Raffineria Padana Olii Minerali SARPOM SRL,1
E100002004457,CDP Reti SpA,E100001014529,Hellenic Gas Transmission System Operator SA,1
E100002004538,Central Bank of the Russian Federation,E100001016002,Vankorneft JSC,1
E100002004538,Central Bank of the Russian Federation,E100001016003,Verkhnechonskneftegaz JSC,1
E100002004539,Sberbank PJSC,E100001016002,Vankorneft JSC,1
E100002004539,Sberbank PJSC,E100001016003,Verkhnechonskneftegaz JSC,1
E100002004569,Korea Development Bank Co,E100000120689,KDB Infrastructure Investments Asset Management Co Ltd,1
E100002004661,Premier Miton Investors,E100000149640,Savannah Energy PLC,1
E100002004662,JO Hambro Capital Management Ltd,E100000149640,Savannah Energy PLC,1
E100002004663,Phoenix Life Ltd,E100000149640,Savannah Energy PLC,1
E100002004664,Cavendish Fiduciary (Jersey) Ltd,E100000149640,Savannah Energy PLC,1
E100002004958,CNOOC (BVI) Ltd,E100001014354,CNOOC Ltd,1
E100002004958,CNOOC (BVI) Ltd,E100001014421,Chaoyang Petroleum (BVI) Ltd,1
E100002004958,CNOOC (BVI) Ltd,E100001014627,East African Crude Oil Pipeline Ltd,1
E100002004959,Overseas Oil and Gas Corporation Ltd,E100001014354,CNOOC Ltd,1
E100002004959,Overseas Oil and Gas Corporation Ltd,E100001014421,Chaoyang Petroleum (BVI) Ltd,1
E100002004959,Overseas Oil and Gas Corporation Ltd,E100001014627,East African Crude Oil Pipeline Ltd,1
E100002004979,Ocean and Oil Development Partners Ltd,E100000003650,Nigerian Agip Oil Company Ltd,1
E100002005012,ENI UK Ltd,E100001014436,Chevron North Sea Ltd,1
E100002005039,EIG Asset Management LLC,E100001015806,Transportadora de Gas del Perú SA,1
E100002005290,Ministry of Treasury and Finance (Turkey),E100001014266,Baku-Tbilisi-Ceyhan Pipeline Co,1
E100002005467,Mingze Dongfang Investment Co Ltd,E100001015352,Kuwait Energy PLC,1
E100002005521,Compass Group LLC,E100001014104,Amerisur SA,1
E100002005522,Renaissance Technologies LLC,E100001014104,Amerisur SA,1
E100002005523,Socoservin Overseas SPF SARL,E100001014104,Amerisur SA,1
E100002005555,NNK-Group LLC,E100001015942,NNK-Sakhalinmorneftegaz LLC,1
E100002007653,Bp International Ltd,E100001016002,Vankorneft JSC,1
E100002007653,Bp International Ltd,E100001016003,Verkhnechonskneftegaz JSC,1
E100002007660,J.P. Morgan Capital Holdings Ltd,E100001014266,Baku-Tbilisi-Ceyhan Pipeline Co,1
E100002007660,J.P. Morgan Capital Holdings Ltd,E100001014673,Endymion Oil Pipeline Company LLC,1
E100002007660,J.P. Morgan Capital Holdings Ltd,E100001015288,Mardi Gras Transportation System Co LLC,1
E100002007660,J.P. Morgan Capital Holdings Ltd,E100001015289,Mars Oil Pipeline Company LLC,1
E100002007660,J.P. Morgan Capital Holdings Ltd,E100001015912,Proteus Oil Pipeline Company LLC,1
E100002007660,J.P. Morgan Capital Holdings Ltd,E100001016002,Vankorneft JSC,1
E100002007660,J.P. Morgan Capital Holdings Ltd,E100001016003,Verkhnechonskneftegaz JSC,1
E100002007728,Hv Invest Eta Ltd,E100001014305,Brae Group,1
E100002007863,Government of Austria,E100001015636,OMV (Norge) AS,1
E100002008077,Valeura Energy Inc,E100002008077,Valeura Energy Inc,1
E100002008079,Thoresen Thai Agencies PCL,E100002008077,Valeura Energy Inc,1
E100002008201,Vulcan Value Partners LLC,E100001014343,CEPSA Colombia SA,1
E100002011285,Resonac Holdings Corp,E100000000645,Japan Petroleum Exploration Co,1
E100002015130,JP Morgan Holdings Australia Pty Ltd,E100000137427,Woodside Energy Ltd,1
E100002015130,JP Morgan Holdings Australia Pty Ltd,E100001014703,APA Ethane Pty Ltd,1
E100002015130,JP Morgan Holdings Australia Pty Ltd,E100001015668,PEL 91,1
E100002015130,JP Morgan Holdings Australia Pty Ltd,E100001015672,PNG LNG Inc,1
E100002015130,JP Morgan Holdings Australia Pty Ltd,E100001016013,W.A.G. Pipeline Pty Ltd,1
E100002015131,JP Morgan International Finance Ltd,E100000137427,Woodside Energy Ltd,1
E100002015131,JP Morgan International Finance Ltd,E100001014703,APA Ethane Pty Ltd,1
E100002015131,JP Morgan International Finance Ltd,E100001015668,PEL 91,1
